0,11:17:32,0.0,-7.999999999999998
1,11:20:20,0.0,-4.000000000000005
2,11:21:59,0.0,0.0
3,11:23:14,0.0,4.000000000000005
4,11:23:40,0.0,7.999999999999998
5,11:24:06,0.0,12.000000000000004
6,11:24:33,0.0,15.999999999999984
7,11:24:56,0.0,20.000000000000004
8,11:25:20,0.0,24.000000000000007
9,11:25:44,0.0,27.99999999999999
10,11:26:12,0.0,31.999999999999993
11,11:26:37,0.0,35.99999999999999
12,11:27:00,0.0,40.00000000000001
13,11:27:25,0.0,44.00000000000001
14,11:27:47,0.0,48.0
15,11:28:07,0.0,52.0
16,11:28:31,0.0,56.0
17,11:28:56,0.0,59.999999999999986
18,11:29:23,0.0,64.00000000000001
19,11:29:43,0.0,68.0
20,11:30:05,0.0,72.0
21,11:30:25,0.0,76.0
22,11:30:57,0.0,80.0
23,11:31:18,0.0,84.0
24,11:31:45,0.0,88.0
0,11:36:12,0.0,-7.999999999999998
1,11:37:25,0.0,-4.000000000000005
2,11:37:37,0.0,0.0
3,11:37:49,0.0,4.000000000000005
4,11:38:00,0.0,7.999999999999998
5,11:38:14,0.0,12.000000000000004
6,11:38:25,0.0,15.999999999999984
7,11:38:40,0.0,20.000000000000004
8,11:38:50,0.0,24.000000000000007
9,11:39:02,0.0,27.99999999999999
10,11:39:12,0.0,31.999999999999993
11,11:39:24,0.0,35.99999999999999
12,11:39:35,0.0,40.00000000000001
13,11:39:44,0.0,44.00000000000001
14,11:39:54,0.0,48.0
15,11:40:04,0.0,52.0
16,11:40:14,0.0,56.0
17,11:40:23,0.0,59.999999999999986
18,11:40:32,0.0,64.00000000000001
19,11:40:43,0.0,68.0
20,11:40:54,0.0,72.0
21,11:41:03,0.0,76.0
22,11:41:14,0.0,80.0
23,11:41:25,0.0,84.0
24,11:41:35,0.0,88.0
